"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.421679667E0,-8.464210108E-2,-9.989777908E-2,2.426021469E-1,2.756803461E-1
1.431714667E0,-4.618384180E-1,-3.333570734E-3,1.928914583E-1,5.005126888E-1
1.441748667E0,-1.211782673E0,1.522720937E-1,1.384866250E-1,1.229138960E0
1.451783667E0,-3.472893072E-1,5.051493656E-1,7.788959026E-2,6.179421759E-1
1.461818667E0,-2.717464604E-1,4.539497566E-1,-1.531333154E-1,5.507870120E-1
1.471852667E0,4.645839415E-2,8.797698744E-2,-8.790528595E-2,1.327617114E-1
1.481887667E0,2.965338673E-1,-6.233007632E-2,4.160878658E-2,3.058572609E-1
1.491921667E0,3.296666032E-1,-1.214575595E-1,2.274303764E-1,4.185171253E-1
1.501956667E0,3.746978382E-1,3.272408858E-2,4.035145980E-1,5.516279242E-1
1.511991667E0,6.316472981E-1,5.429219402E-1,1.705755597E-1,8.501991319E-1
1.522025667E0,9.330489725E-2,1.903063311E-1,-8.308016360E-2,2.276502078E-1
1.532060667E0,3.069711107E-1,-1.391949420E-1,-4.127125606E0,4.140866125E0
1.542094667E0,3.155491588E-1,6.767837099E-1,-1.390520507E0,1.578339235E0
1.552129667E0,4.241756614E-1,8.979985692E-2,-1.873915672E-1,4.723395024E-1
1.562164667E0,4.661850554E-1,-5.063579120E-1,7.385618091E-2,6.922294246E-1
1.572198667E0,7.008689028E-1,-6.932108776E-1,2.993540525E-2,9.862325629E-1
1.582233667E0,1.922805704E-1,-3.808858003E-1,-1.074010724E-1,4.399781824E-1
1.592267667E0,-2.900331523E-1,-3.698688421E-1,-2.122884268E-1,5.157407933E-1
1.602302667E0,-5.239254329E-1,-4.462914390E-1,-2.008957118E-1,7.169609437E-1
1.612337667E0,-4.492423095E-1,-3.693387189E-1,-2.386014819E-1,6.286178561E-1
1.622371667E0,-3.659265762E-1,-1.460013934E-1,-2.319555366E-1,4.571892792E-1
1.632406667E0,-2.334040381E-2,-7.807860151E-4,-2.460128278E-1,2.471187882E-1
1.642440667E0,1.881614263E-1,7.734934408E-2,-1.191457897E-1,2.357612406E-1
1.652475667E0,3.230768643E-1,1.875974623E-1,-5.621337712E-2,3.777981099E-1
1.662510667E0,5.300690293E-1,2.644343162E-1,-5.605725646E-2,5.950135287E-1
1.672544667E0,2.202785008E-2,2.130770517E-1,4.750687301E-2,2.194173173E-1
1.682579667E0,-4.529581419E-1,1.743062295E-1,-1.175237721E-1,4.993651740E-1
1.692613667E0,-3.144726133E-1,3.119541079E-1,-4.280781662E-1,6.160026838E-1
1.702648667E0,-1.701425003E-1,3.372914090E-1,-3.096761423E-1,4.884805811E-1
1.712683667E0,-2.451535063E-1,2.797668120E-1,-2.466589451E-2,3.727976893E-1
1.722717667E0,-2.954876543E-1,2.501363939E-1,1.427398896E-1,4.126207041E-1
1.732752667E0,-1.730860618E-1,1.996379026E-1,-1.827430308E-2,2.648547283E-1
1.742786667E0,6.726775758E-2,3.808255009E-2,-2.758716345E-1,2.864967549E-1
1.752821667E0,4.614243986E-1,-1.793506224E-1,-2.989728141E-1,5.783285095E-1
1.762856667E0,8.181844410E-1,-3.432440938E-1,7.674061239E-2,8.905792547E-1
1.772890667E0,1.339970158E0,-4.353838968E-1,6.886394513E-1,1.568216648E0
1.782925667E0,1.531714539E0,-5.108351981E-1,1.256263173E0,2.045800379E0
1.792959667E0,1.097085737E0,-5.447037330E-1,1.537635868E0,1.965864526E0
1.802994667E0,4.942534447E-1,-4.334902760E-1,1.482507734E0,1.621736560E0
1.813029667E0,3.998853043E-1,-2.461653670E-1,1.166098523E0,1.257096420E0
1.823063667E0,3.263271122E-1,-1.362743309E-1,9.403597462E-1,1.004657419E0
1.833098667E0,5.589619491E-1,-1.771691725E-1,7.657180327E-1,9.644436125E-1
1.843132667E0,4.262753235E-1,-3.998855967E-1,6.647956753E-1,8.851962673E-1
1.853167667E0,4.127078828E-1,-3.247608624E-1,3.518029922E-1,6.321097686E-1
1.863201667E0,7.236746518E-1,2.596200295E-2,2.583586389E-1,7.688486285E-1
1.873236667E0,9.971864963E-1,3.535586187E-1,2.593462336E-1,1.089332398E0
1.883271667E0,1.159525595E0,4.879019798E-1,2.563945591E-1,1.283855957E0
1.893305667E0,1.419352835E0,-2.712802546E-1,2.083216757E-1,1.459984030E0
1.903340667E0,1.362537487E0,1.059069626E-2,6.526901847E-1,1.510835876E0
1.913375667E0,3.884524629E-1,3.791684000E-1,1.226752861E0,1.341486702E0
1.923409667E0,-5.247844254E-1,-7.484531783E-1,1.756130530E0,1.979791729E0
1.933444667E0,-1.443924736E0,-1.297368222E0,1.837400395E0,2.672849258E0
1.943478667E0,-1.883380560E0,-5.428932888E-1,1.108433867E0,2.251772878E0
1.953513667E0,-1.969051625E0,1.070220559E0,1.377331527E0,2.630509168E0
1.963547667E0,-1.507561592E0,2.583162466E0,4.566459078E-1,3.025557099E0
1.973582667E0,-7.085579914E-1,2.678887233E0,1.466434908E-1,2.774886583E0
1.983617667E0,-3.018106140E-1,2.071493674E0,-1.306115949E-1,2.097435357E0
1.993651667E0,-5.692108025E-1,1.132908996E-1,1.302970147E-1,5.948218873E-1
2.003686667E0,-1.798362191E0,-2.132319627E0,8.748317546E-1,2.923392577E0
