"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.720031250E-1,-5.420506319E-1,-5.253284723E-1,2.182742214E-1,7.857687491E-1
9.820371250E-1,-4.756210727E-1,-4.188813731E-1,1.618865973E-1,6.541286417E-1
9.920711250E-1,-5.623284104E-1,-3.125652516E-1,1.159795225E-1,6.537289402E-1
1.002106125E0,-4.734067322E-1,-4.046986592E-1,-1.657019055E-1,6.444781302E-1
1.012140125E0,-2.279663468E-1,-7.092666739E-1,-2.899119687E-1,7.994228040E-1
1.022175125E0,-3.690016269E-1,-1.072320294E0,-3.025583267E-2,1.134437494E0
1.032209125E0,-2.194734123E-1,-1.445276758E0,-9.535931647E-2,1.464952861E0
1.042243125E0,5.176510781E-2,-1.776175370E0,-1.102328789E-1,1.780345432E0
1.052278125E0,1.148137338E-1,-2.018870487E0,3.969616234E-2,2.022522193E0
1.062312125E0,1.975160211E-1,-2.177479135E0,2.006559759E-1,2.195607156E0
1.072347125E0,2.453644446E-1,-2.219177384E0,2.384155405E-1,2.245393940E0
1.082381125E0,3.738297459E-1,-2.325149397E0,2.685503358E-1,2.370271647E0
1.092416125E0,4.287047685E-1,-2.399441196E0,3.702866256E-1,2.465404230E0
1.102450125E0,5.964505682E-1,-2.502770852E0,3.937456548E-1,2.602815948E0
1.112484125E0,7.714805368E-1,-2.566904867E0,4.427190095E-1,2.716649211E0
1.122519125E0,7.293426503E-1,-2.437860326E0,4.903399032E-1,2.591435296E0
1.132553125E0,6.288931134E-1,-2.346025711E0,5.117412972E-1,2.482180965E0
1.142588125E0,6.274280935E-1,-2.250167627E0,4.649811137E-1,2.381832866E0
1.152622125E0,6.052694120E-1,-2.214829980E0,4.951422215E-1,2.348827094E0
1.162657125E0,7.001559810E-1,-2.158630051E0,5.373994642E-1,2.332102116E0
1.172691125E0,5.825105137E-1,-2.093191522E0,6.865660286E-1,2.278627253E0
1.182725125E0,6.287107533E-1,-2.087575856E0,8.742581427E-1,2.348952419E0
1.192760125E0,8.878711917E-1,-2.019171619E0,8.928505343E-1,2.379611598E0
1.202794125E0,1.160533728E0,-1.718688469E0,1.044997424E0,2.322229146E0
1.212829375E0,1.180614748E0,-1.330894695E0,1.183064804E0,2.136533220E0
1.222863375E0,1.280371536E0,-1.069375051E0,1.126787692E0,2.013098302E0
1.232897375E0,1.329654208E0,-8.425030839E-1,9.908867061E-1,1.860012963E0
1.242932375E0,1.223750608E0,-7.691053247E-1,9.189413953E-1,1.712758546E0
1.252966375E0,1.379337707E0,-7.453714764E-1,7.693281037E-1,1.746429752E0
1.263001375E0,1.328945087E0,-5.817120034E-1,7.070862472E-1,1.613832352E0
1.273035375E0,1.268798726E0,-5.624471819E-1,5.930246115E-1,1.509263142E0
1.283070375E0,1.444574069E0,-5.853127187E-1,4.433452463E-1,1.620475309E0
1.293104375E0,1.584438736E0,-5.199618977E-1,3.540430605E-1,1.704744255E0
1.303138375E0,1.685311539E0,-3.484139460E-1,3.374515861E-1,1.753721994E0
1.313173375E0,1.500811273E0,-1.405465990E-1,6.401122391E-1,1.637660375E0
1.323207375E0,1.200602066E0,-6.106247306E-3,8.845001256E-1,1.491248832E0
1.333242375E0,1.445191973E0,2.239384192E-1,5.936847621E-1,1.578350358E0
1.343276375E0,1.369584259E0,3.689084369E-1,3.871131581E-1,1.470275850E0
1.353311375E0,1.131419126E0,4.455788827E-1,2.530745101E-1,1.242053335E0
1.363345375E0,1.009445330E0,3.213009918E-1,8.554301083E-2,1.062794340E0
1.373379375E0,8.371622372E-1,8.581373692E-3,1.433596945E-1,8.493916960E-1
1.383414375E0,7.396853516E-1,-2.530809420E-1,2.366473424E-1,8.168147570E-1
1.393448375E0,7.935093371E-1,-4.363572389E-1,3.246292269E-1,9.620025171E-1
1.403483375E0,7.467454259E-1,-5.261371422E-1,4.316110539E-1,1.010315359E0
1.413517375E0,7.699802875E-1,-5.320685577E-1,4.569347602E-1,1.041516187E0
1.423551375E0,8.429745157E-1,-4.249107295E-1,3.806771278E-1,1.017875355E0
1.433586375E0,9.979626410E-1,-3.157303494E-1,1.455056226E-1,1.056781421E0
1.443620375E0,1.204045710E0,-3.002592015E-1,-1.195708823E-1,1.246667099E0
1.453655375E0,1.019371929E0,-2.472308028E-1,-1.228628647E-1,1.056095395E0
1.463689375E0,7.379327217E-1,-3.582612419E-1,-1.131921548E-1,8.280750468E-1
1.473724375E0,6.524546881E-1,-6.106674153E-1,-1.303069550E-1,9.031011652E-1
1.483758375E0,6.574683101E-1,-8.684039104E-1,-1.512791634E-2,1.089320331E0
1.493792375E0,5.415009206E-1,-1.052615762E0,2.511232942E-1,1.210076897E0
1.503827375E0,4.275195379E-1,-1.064856908E0,4.456022716E-1,1.230956772E0
1.513861375E0,3.616078227E-1,-9.428319490E-1,5.495669353E-1,1.149659131E0
1.523896375E0,3.739827968E-1,-8.662228990E-1,5.185112035E-1,1.076596076E0
1.533930375E0,4.772284723E-1,-6.721064490E-1,5.458983922E-1,9.886754514E-1
1.543964375E0,5.898500119E-1,-4.280389899E-1,4.898195010E-1,8.781022475E-1
1.553999375E0,4.290438339E-1,-2.291243148E-1,5.356985092E-1,7.235671744E-1
1.564033375E0,2.488743820E-1,-1.078852218E-1,5.015484309E-1,5.702004101E-1
1.574068375E0,3.097099831E-1,-2.108272076E-2,3.716548741E-1,4.842438437E-1
1.584102375E0,3.818835546E-1,6.109989524E-2,3.840632504E-1,5.450438760E-1
1.594137375E0,3.547346400E-1,1.313436663E-1,5.380011427E-1,6.576724512E-1
1.604171375E0,4.429320674E-1,1.751065671E-1,7.733077186E-1,9.082158080E-1
1.614205375E0,5.290595075E-1,1.143680298E-1,9.760809714E-1,1.116117409E0
1.624240375E0,4.586423665E-1,1.489443702E-1,1.039443154E0,1.145853096E0
1.634274375E0,4.148325417E-1,2.654805475E-1,9.043391436E-1,1.029754944E0
1.644309375E0,4.534292082E-1,3.860220677E-1,7.412790102E-1,9.508447058E-1
1.654343375E0,5.660438043E-1,4.629316646E-1,6.979903185E-1,1.010891586E0
1.664377375E0,7.035645423E-1,5.203466445E-1,7.368883359E-1,1.144014036E0
1.674412375E0,6.505003294E-1,5.238643295E-1,8.793048745E-1,1.212749594E0
1.684446375E0,6.368570211E-1,4.803575367E-1,9.754635054E-1,1.260102884E0
1.694481375E0,5.816588668E-1,4.626679552E-1,9.541106433E-1,1.209427879E0
1.704515375E0,6.085720655E-1,4.705388921E-1,8.171776235E-1,1.122295004E0
1.714550375E0,6.682337650E-1,5.427110749E-1,8.057866627E-1,1.179136897E0
1.724584375E0,8.968360696E-1,6.212707561E-1,6.897527611E-1,1.290756042E0
1.734618375E0,9.369303542E-1,7.422660202E-1,6.447233534E-1,1.358111017E0
1.744653375E0,8.459789613E-1,7.756027508E-1,6.840435398E-1,1.336097150E0
1.754687375E0,7.542290580E-1,7.108939540E-1,6.472540283E-1,1.221953135E0
1.764722375E0,5.545695937E-1,6.096652025E-1,5.906792933E-1,1.013972939E0
1.774756375E0,2.976395758E-1,5.420561868E-1,4.320560271E-1,7.543783118E-1
1.784790375E0,1.702747936E-1,4.807551473E-1,2.867287445E-1,5.850917791E-1
1.794825375E0,1.669298208E-1,4.857843375E-1,2.096682894E-1,5.548087772E-1
1.804859375E0,2.777742454E-1,4.963695520E-1,1.915886986E-1,6.002062087E-1
1.814894375E0,2.422340646E-1,6.002611256E-1,3.060912144E-1,7.160185699E-1
1.824928375E0,2.762900759E-1,6.084682775E-1,2.676188743E-1,7.198539523E-1
1.834963375E0,2.823962501E-1,6.187400812E-1,1.318365866E-1,6.927970956E-1
1.844997375E0,2.396038226E-1,5.581237507E-1,7.881169617E-2,6.124731801E-1
1.855031375E0,2.605604079E-1,3.374539250E-1,1.324768567E-1,4.464493199E-1
1.865066375E0,2.433914479E-1,1.394753891E-1,2.611132622E-1,3.832400250E-1
1.875100375E0,2.048730610E-1,-3.745784819E-2,2.664611256E-1,3.381975650E-1
