"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.020575500E0,-8.450757857E-1,7.341376595E-1,4.977623588E-1,1.225103486E0
1.030610500E0,-7.866633439E-1,6.874504200E-1,4.381973577E-1,1.132891972E0
1.040644500E0,-6.917568943E-1,5.603030080E-1,1.367435700E-1,9.006474701E-1
1.050678500E0,-5.247138203E-1,3.649579118E-1,-1.397917235E-1,6.542634000E-1
1.060712500E0,-3.192292136E-1,3.375609291E-1,-2.254125023E-1,5.163966187E-1
1.070747500E0,-2.132617323E-1,4.794839627E-1,-1.999443698E-1,5.615720683E-1
1.080781500E0,-1.361079776E-1,6.603517914E-1,-5.313072503E-2,6.763229583E-1
1.090815500E0,-2.445546784E-2,8.627595931E-1,2.237945777E-1,8.916480239E-1
1.100849500E0,6.127319209E-2,1.035026460E0,2.752331185E-1,1.072747615E0
1.110884500E0,5.233141065E-2,1.071813048E0,6.596185505E-2,1.075115227E0
1.120918500E0,-2.525288187E-2,1.023374129E0,-2.425343192E-1,1.052024340E0
1.130952500E0,-7.424268186E-2,8.310036573E-1,-6.681817979E-1,1.068899420E0
1.140986500E0,-1.362195133E-1,6.176691636E-1,-1.069801313E0,1.242797571E0
1.151020500E0,-2.837649371E-1,4.815784353E-1,-1.050533568E0,1.189983658E0
1.161055500E0,-4.061480378E-1,5.298983636E-1,-5.932070446E-1,8.931086732E-1
1.171089500E0,-5.984986286E-1,6.751662970E-1,-6.037776411E-2,9.042652329E-1
1.181123500E0,-6.524220899E-1,7.712106147E-1,1.507143223E-1,1.021339906E0
1.191157500E0,-6.305986731E-1,6.992015693E-1,3.046007591E-1,9.896055494E-1
1.201192500E0,-6.025535265E-1,4.399018210E-1,2.680457211E-1,7.927375814E-1
1.211226500E0,-7.309646679E-1,1.192244348E-1,-3.865301907E-2,7.416318949E-1
1.221260500E0,-1.090737561E0,4.243616760E-3,-3.238457000E-1,1.137805991E0
1.231294500E0,-1.632428589E0,1.782321963E-1,-5.290701056E-1,1.725255051E0
1.241329500E0,-1.813215434E0,4.345902103E-1,-8.532736552E-1,2.050535245E0
1.251363500E0,-9.864966166E-1,3.810504726E-1,-8.462248367E-1,1.354426636E0
1.261397500E0,-8.140493631E-2,3.983272406E-1,-3.551411676E-1,5.398301615E-1
1.271431500E0,5.160840243E-1,7.465096369E-1,1.778097349E-1,9.247895220E-1
1.281465500E0,8.030437338E-1,1.119198883E0,7.389108878E-1,1.563161757E0
1.291500500E0,6.122552267E-1,1.277947865E0,1.003233687E0,1.736227243E0
1.301534500E0,8.540940195E-2,1.022361391E0,8.513195157E-1,1.333140089E0
1.311568500E0,-5.360918806E-1,5.211368957E-1,6.661832196E-1,1.001388162E0
1.321602500E0,-1.101514857E0,4.770129293E-2,4.304404414E-1,1.183591723E0
1.331637500E0,-1.466768638E0,-3.265406817E-1,1.382059586E-1,1.509019530E0
1.341671500E0,-1.484098031E0,-5.772643188E-1,-3.550195456E-2,1.592809294E0
1.351705500E0,-1.225736468E0,-7.750262153E-1,-1.398244679E-1,1.456930474E0
1.361739500E0,-8.339126471E-1,-1.179277562E0,-2.086017573E-1,1.459321954E0
1.371774500E0,-5.562953264E-1,-1.693010129E0,-3.135031450E-1,1.809428642E0
1.381808500E0,-3.830711241E-1,-2.131822321E0,-6.714597470E-1,2.267656960E0
1.391842500E0,-1.496824349E-1,-2.392981777E0,-7.457883829E-1,2.510969320E0
1.401876500E0,3.310611641E-1,-2.555917949E0,-3.052363515E-1,2.595281736E0
1.411910500E0,3.906105240E-1,-2.512226969E0,7.470812023E-2,2.543509825E0
1.421945500E0,1.082228985E-1,-2.368581053E0,5.976380646E-2,2.371805244E0
1.431979958E0,-2.056465745E-3,-2.181141831E0,-3.597733319E-2,2.181439499E0
1.442013958E0,9.434000060E-2,-1.771891407E0,1.573134899E-2,1.774470814E0
1.452047958E0,3.545128843E-1,-1.497772475E0,4.143629372E-1,1.593956843E0
1.462082958E0,4.330671568E-1,-1.399250108E0,9.382149875E-1,1.739452612E0
1.472116958E0,3.026010114E-1,-1.350465033E0,1.127610980E0,1.785169376E0
1.482150958E0,1.551475351E-1,-1.396835792E0,1.010005347E0,1.730702687E0
1.492184958E0,1.256853157E-1,-1.527213206E0,8.424329174E-1,1.748676699E0
1.502219958E0,2.301250657E-1,-1.552299223E0,6.486304629E-1,1.698031773E0
1.512253958E0,4.014499462E-1,-1.360415240E0,5.259126091E-1,1.512770887E0
1.522287958E0,3.251224396E-1,-1.057067539E0,2.902370739E-1,1.143387048E0
1.532321958E0,2.549361174E-1,-7.311335063E-1,5.653789759E-2,7.763666414E-1
1.542355958E0,3.252966866E-1,-5.702116996E-1,-2.443785310E-2,6.569296198E-1
1.552390958E0,4.438539541E-1,-5.073783973E-1,-1.912127227E-1,7.007149748E-1
1.562424958E0,4.339364916E-1,-4.740530688E-1,-2.332390004E-1,6.836867865E-1
1.572458958E0,3.461156979E-1,-5.428321123E-1,-9.402439713E-2,6.506176802E-1
1.582492958E0,3.510574722E-1,-7.664185292E-1,-2.378004134E-2,8.433292364E-1
1.592527958E0,3.695431522E-1,-1.096637987E0,-4.733087182E-2,1.158195677E0
1.602561958E0,5.163126504E-1,-1.350154254E0,7.390529752E-2,1.447396717E0
1.612595958E0,9.009821109E-1,-1.381604380E0,4.480218494E-1,1.709187820E0
1.622629958E0,1.222527370E0,-1.191882990E0,6.585549420E-1,1.829987116E0
1.632664958E0,1.344234533E0,-9.768633288E-1,6.987101108E-1,1.802615949E0
1.642698958E0,1.361109743E0,-8.681548190E-1,6.295264399E-1,1.732805835E0
1.652732958E0,1.285297815E0,-8.472463453E-1,4.223800546E-1,1.596315054E0
1.662766958E0,1.160109805E0,-7.909540308E-1,3.003094876E-1,1.435844290E0
1.672800958E0,9.379252580E-1,-7.522325993E-1,2.124819696E-1,1.220944823E0
1.682835958E0,7.881438589E-1,-7.049160531E-1,2.031030357E-1,1.076721054E0
1.692869958E0,7.842262244E-1,-7.754849294E-1,2.375232553E-1,1.128186573E0
1.702903958E0,8.990496062E-1,-7.033677104E-1,2.888553768E-1,1.177477711E0
1.712937958E0,6.654928096E-1,-4.170228356E-1,5.974825287E-1,9.867999276E-1
1.722972958E0,5.722263578E-1,-1.362740386E-1,9.690309834E-1,1.133593695E0
1.733006958E0,5.447625706E-1,-2.922260043E-1,1.046637568E0,1.215570852E0
1.743040958E0,7.997558445E-1,-5.881702530E-1,8.409997648E-1,1.301089644E0
1.753074958E0,8.684540503E-1,-5.698132119E-1,6.812602651E-1,1.242181582E0
1.763108958E0,7.382871361E-1,-6.550445661E-1,2.729819405E-1,1.024046102E0
1.773143958E0,7.932404383E-1,-9.069510949E-1,-1.597587955E-1,1.215447882E0
1.783177958E0,7.621351513E-1,-1.027453439E0,-3.515030301E-1,1.326674390E0
1.793211958E0,5.217023215E-1,-9.275598988E-1,-3.233925408E-1,1.112260497E0
1.803245958E0,3.097360763E-1,-7.453124195E-1,-1.986603212E-1,8.311997130E-1
1.813280958E0,2.964370228E-1,-5.801712620E-1,-6.095020652E-2,6.543611613E-1
