"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.899902708E0,4.655412769E-1,4.628077036E-1,-5.024851549E-1,8.266867496E-1
1.909937708E0,2.713703017E-1,7.301845763E-1,-8.592565262E-1,1.159798747E0
1.919972708E0,2.872066082E-1,8.141394103E-1,-9.426003993E-1,1.278204259E0
1.930007708E0,5.603604569E-1,7.692697777E-1,-8.638009822E-1,1.285275056E0
1.940042708E0,9.001588230E-1,6.325281081E-1,-6.773408765E-1,1.291962994E0
1.950076708E0,9.992078787E-1,3.767532076E-1,-7.510982394E-2,1.070514292E0
1.960111708E0,6.853960007E-1,1.848324419E-1,2.974303186E-2,7.105035942E-1
1.970146708E0,1.037746292E-1,1.352946117E-1,-5.783095086E-1,6.029226263E-1
1.980181708E0,-2.254098710E-1,4.603710227E-2,-2.057752132E-1,3.086623773E-1
1.990216708E0,-4.114685655E-2,-4.665252171E-2,4.740086299E-1,4.780729053E-1
2.000251708E0,3.975820130E-1,-8.099212289E-2,6.456589079E-1,7.625658046E-1
2.010285708E0,6.709323281E-1,-6.428678309E-2,3.260559475E-1,7.487292303E-1
2.020320708E0,5.634827238E-1,-4.293464273E-2,-5.600463152E-3,5.651438125E-1
2.030355708E0,3.461045882E-1,1.046628761E-4,-4.227770805E-2,3.486772168E-1
2.040390708E0,2.067899975E-1,8.343289688E-2,-2.315491551E-1,3.214625368E-1
2.050425708E0,1.536320829E-1,5.103304098E-2,-1.111111307E-1,1.963488517E-1
2.060460708E0,7.325391769E-3,-1.520558198E-1,9.198114610E-1,9.323238479E-1
2.070495708E0,-5.000977367E-2,-2.151281270E-1,9.246126097E-1,9.506258815E-1
2.080529708E0,-1.699908382E-1,-2.348044463E-1,4.107247996E-1,5.027174893E-1
2.090564708E0,-3.301501679E-1,-2.638390879E-1,3.796848553E-1,5.681291993E-1
2.100599708E0,-3.978460148E-1,-1.725177124E-1,-1.533999485E-1,4.599732131E-1
2.110634708E0,-3.789177006E-1,-8.745095730E-2,-4.689355856E-1,6.092018362E-1
2.120669708E0,-1.277040669E-1,8.026765287E-3,-9.002595413E-1,9.093074284E-1
2.130704708E0,1.132547200E-1,-1.161012907E-1,-2.970964426E-1,3.384855056E-1
2.140738708E0,2.131856820E-1,-4.681960590E-1,1.033314688E0,1.154294126E0
2.150773708E0,-1.940825361E-1,-4.858300920E-1,5.398845309E-1,7.517806966E-1
2.160808708E0,-3.036254436E-1,-3.333550268E-1,-8.819314438E-1,9.905135312E-1
2.170843708E0,-2.025069121E-1,-1.839399558E-1,-6.155720598E-1,6.736259478E-1
2.180878708E0,-1.762257242E-1,1.355997084E-1,-3.506949449E-1,4.152465908E-1
2.190913708E0,-3.162308711E-1,3.934106094E-1,1.433567709E-1,5.247142414E-1
2.200948708E0,-1.462420794E-1,4.712798806E-1,9.100255609E-1,1.035199494E0
2.210982708E0,-8.205397725E-3,5.230429418E-1,4.105312568E-1,6.649640294E-1
2.221017708E0,-2.475374892E-1,3.961459368E-2,1.198351180E0,1.224291499E0
2.231052708E0,-4.031590873E-1,-1.923141919E-1,-2.536978233E-1,5.136969765E-1
2.241087708E0,1.433640799E-1,-4.403843625E-1,-3.431526214E-1,5.764072932E-1
2.251122708E0,1.152781197E0,-6.593924095E-1,1.127705705E-1,1.332824084E0
2.261157708E0,1.684704159E0,-5.285760158E-1,-4.324635780E-1,1.817868382E0
2.271191708E0,1.987903925E0,-1.719973102E-1,-5.796514446E-1,2.077821188E0
2.281226708E0,1.813305481E0,2.730560540E-1,-9.278671700E-1,2.055133539E0
2.291261708E0,9.138823843E-1,2.002471094E-1,6.320851815E-1,1.129075548E0
2.301296708E0,-2.356667644E-1,2.169818406E-1,4.216210860E-1,5.295132511E-1
2.311331708E0,-9.958112311E-1,3.222242671E-1,-4.314461625E-1,1.132084042E0
2.321366708E0,-9.715675056E-1,3.675398961E-1,-1.144688358E0,1.545749149E0
2.331401708E0,-1.155179725E0,1.240820092E-1,-8.024157429E-1,1.411987099E0
2.341435708E0,-1.328038330E0,-1.567786159E-1,2.016418165E-1,1.352377448E0
2.351470708E0,-1.352477645E0,-5.152234603E-1,1.905220495E0,2.392596107E0
2.361505708E0,-1.204792473E0,-5.971786197E-1,1.153431115E0,1.771595480E0
2.371540708E0,-4.662075672E-1,-4.304557903E-1,-8.106117851E-1,1.029433412E0
2.381575708E0,2.609343374E-1,-2.291610061E-1,-8.293889487E-1,8.991593426E-1
2.391610708E0,4.463720575E-1,-3.065694710E-2,-9.654630125E-2,4.577215861E-1
2.401644708E0,3.564348641E-1,5.529873098E-2,6.367863429E-1,7.318473942E-1
2.411679708E0,9.089584440E-2,1.762953061E-1,5.299226296E-1,5.658269018E-1
2.421714708E0,-2.879610452E-1,2.566810727E-1,-4.313496834E-1,5.786789144E-1
2.431749708E0,-4.580109403E-1,1.807962003E-1,-4.629690868E-1,6.758710400E-1
2.441784708E0,-5.061759174E-2,7.573781490E-2,8.677268028E-2,1.258088043E-1
2.451819708E0,7.509728166E-1,2.908209184E-1,-9.242506671E-1,1.225877756E0
2.461854708E0,1.378372332E0,4.156601420E-1,-1.003775724E0,1.755063914E0
2.471888708E0,1.383387489E0,5.008569977E-1,-6.935236305E-1,1.626528113E0
2.481923708E0,7.679797357E-1,6.746558350E-1,-4.624463457E-1,1.121967020E0
2.491958708E0,-4.382985145E-2,8.931630680E-1,-6.201486754E-1,1.088230537E0
2.501993708E0,-6.855287325E-1,1.103312291E0,-1.294102260E0,1.833561647E0
2.512028708E0,-9.164010724E-1,1.108850043E0,-5.725102401E-1,1.548259448E0
2.522063708E0,-4.766673589E-1,8.155140907E-1,2.231773456E0,2.423445432E0
2.532097708E0,1.496273249E-1,4.907683580E-1,3.717724616E0,3.752961262E0
2.542132708E0,4.330559009E-1,7.024055511E-2,2.439972925E0,2.479100447E0
2.552167708E0,5.408645242E-1,-6.170505282E-1,1.013499643E0,1.304019676E0
2.562202708E0,4.605410305E-1,-1.305864811E0,2.334980321E-1,1.404244379E0
2.572237708E0,3.194874778E-1,-1.770571544E0,-3.136931795E-1,1.826307546E0
2.582272708E0,2.604025331E-1,-2.016793264E0,-6.775221401E-1,2.143432014E0
2.592306708E0,2.481561247E-1,-1.992985156E0,-4.166275638E-1,2.051133789E0
2.602341708E0,3.794451195E-1,-1.594163387E0,-1.306852698E-2,1.638751442E0
2.612376708E0,2.809288913E-1,-1.000332298E0,2.542954087E-3,1.039034271E0
2.622411708E0,-2.521787167E-2,-4.934988615E-1,2.125690931E-1,5.379244247E-1
2.632446708E0,-2.279487321E-1,-4.642309159E-2,3.385923779E-1,4.108047301E-1
2.642481708E0,-4.734081209E-1,2.316313085E-1,3.367733091E-1,6.254474988E-1
2.652516708E0,-8.390020636E-1,3.841052042E-1,-1.152187997E-1,9.299121692E-1
2.662550708E0,-1.125705080E0,4.907063775E-1,-5.893478823E-1,1.362107045E0
2.672585708E0,-1.137410914E0,5.454385087E-1,-7.773493141E-1,1.481714787E0
2.682620708E0,-9.041371223E-1,6.139883414E-1,-1.083804810E0,1.539181109E0
2.692655708E0,-4.330307579E-1,6.177204730E-1,-1.461986346E0,1.645143853E0
2.702690708E0,-8.594091386E-2,5.977889228E-1,-1.537421275E0,1.651787400E0
2.712725708E0,6.186441869E-2,5.688235706E-1,-1.376872521E0,1.491028303E0
2.722760708E0,3.269762993E-3,5.844584405E-1,-1.153567940E0,1.293182645E0
2.732794708E0,-1.534651449E-1,6.430845250E-1,-1.190275590E0,1.361567199E0
2.742829708E0,-3.252700818E-1,7.441802524E-1,-1.100265892E0,1.367548868E0
2.752864708E0,-4.308017993E-1,7.642647073E-1,-3.935866106E-1,9.615618301E-1
2.762899708E0,-3.257887298E-1,2.083488652E-1,2.978379280E0,3.003379876E0
2.772934708E0,1.190335232E-1,-2.663870122E-1,3.775797408E0,3.787053879E0
2.782969708E0,3.125865939E-1,-4.753217684E-1,2.396871344E0,2.463459641E0
2.793003708E0,7.809576309E-1,-7.776162395E-1,1.300361704E0,1.704559298E0
2.803038708E0,1.206232934E0,-8.836240666E-1,7.063945216E-1,1.653717812E0
2.813073708E0,1.416585056E0,-7.425743146E-1,-2.220714033E-2,1.599569626E0
2.823108708E0,1.339294805E0,-5.019850717E-1,-7.211628342E-1,1.601803802E0
2.833143708E0,1.013629451E0,-4.056748518E-1,-5.610625613E-1,1.227521058E0
2.843178708E0,4.961710390E-1,-2.055903133E-1,-8.597740048E-1,1.013737844E0
2.853212708E0,1.614854783E-1,-1.705545098E-2,-1.222208405E0,1.232948430E0
2.863247708E0,9.824842572E-2,4.573297396E-2,-6.149645340E-1,6.244402583E-1
2.873282708E0,7.634153992E-2,8.903409094E-2,6.598524392E-2,1.345702511E-1
2.883317708E0,-1.395008245E-1,1.065443091E-1,3.263687736E-1,3.705789338E-1
2.893352708E0,-5.494833201E-1,8.903248295E-2,2.860919827E-1,6.258652608E-1
2.903387708E0,-8.842609745E-1,6.298035979E-2,2.920888871E-1,9.333809055E-1
2.913422708E0,-9.625639629E-1,5.429198205E-2,1.140838552E-1,9.708203377E-1
2.923456708E0,-7.540268174E-1,9.489325684E-2,-1.742464417E-1,7.796941670E-1
2.933491708E0,-4.589409399E-1,1.955560344E-1,-4.544555408E-1,6.748324144E-1
2.943526708E0,-2.093370447E-1,3.299406914E-1,-6.984019625E-1,8.002800506E-1
2.953561708E0,-1.107097194E-1,4.658877245E-1,-1.105354723E0,1.204623210E0
2.963596708E0,-1.561381996E-1,6.076223315E-1,-1.437819219E0,1.568728193E0
2.973631708E0,-1.027262235E-1,8.157775077E-1,-1.657670435E0,1.850382903E0
2.983665708E0,1.676183304E-1,9.704653054E-1,-1.792579733E0,2.045297268E0
2.993700708E0,4.467734689E-1,9.398313041E-1,-1.351685640E0,1.705855645E0
3.003735708E0,5.136425194E-1,7.211194186E-1,4.074509436E-1,9.746066515E-1
3.013770708E0,4.104301000E-1,8.438995452E-1,2.341359633E-1,9.671809338E-1
3.023805708E0,1.488671869E-1,7.284401326E-1,3.976112491E-1,8.431376943E-1
3.033840708E0,-5.304418623E-2,6.015394731E-1,1.156017923E-1,6.148391641E-1
