"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.096135583E0,-2.353268073E0,6.722131607E-1,-3.746163719E0,4.474760749E0
1.106169583E0,-1.379984409E0,-2.956869712E-1,-4.280562392E0,4.507216674E0
1.116204583E0,-5.412299752E-1,-1.173889353E0,-5.395702431E0,5.548382721E0
1.126238583E0,5.208933592E-1,-1.244428409E0,-6.482882254E0,6.621759152E0
1.136273583E0,2.487563413E0,-9.503286642E-1,-7.062464701E0,7.547814515E0
1.146307583E0,3.521013172E0,-1.158459136E0,-7.802321668E0,8.638042877E0
1.156341583E0,2.791089162E0,-1.101894049E0,-7.921337065E0,8.470651103E0
1.166376583E0,7.129129976E-1,-9.224573261E-1,-7.063132453E0,7.158701873E0
1.176410583E0,-1.432486559E0,-1.339682475E0,-5.874384155E0,6.193153969E0
1.186445583E0,-2.582605518E0,-2.111419632E0,-4.532293797E0,5.627577737E0
1.196479583E0,-2.225931796E0,-3.011820091E0,-2.648822020E0,4.587165869E0
1.206513583E0,-1.989807779E0,-2.767799410E0,2.676400997E0,4.333955568E0
1.216548583E0,-2.183181048E0,-1.246966100E0,6.018788162E0,6.522807286E0
1.226582583E0,-8.594363281E-1,-3.005270040E-1,3.594606228E0,3.708118285E0
1.236617583E0,7.207815957E-1,-8.880751133E-3,1.488607550E-1,7.360465344E-1
1.246651583E0,1.054249328E0,-4.953261164E-1,-2.719532399E0,2.958487126E0
1.256685583E0,6.697944599E-1,-4.895914596E-1,-4.828886209E0,4.899639419E0
1.266720583E0,-1.407198228E-1,-4.288108224E-1,-5.012823826E0,5.033098797E0
1.276754583E0,-1.521411014E0,-3.156835717E-1,-3.543619677E0,3.869313635E0
1.286789583E0,-2.626894669E0,-4.232065585E-1,-1.736227777E0,3.177131770E0
1.296823583E0,-2.023306916E0,-1.040919576E0,-4.822380012E-1,2.325905830E0
1.306857583E0,2.949920297E-2,-1.623791083E0,6.010633636E-1,1.731717312E0
1.316892583E0,1.430357295E0,-1.540479369E0,1.395704064E0,2.523289225E0
1.326926583E0,2.433582211E0,-4.140463105E-1,1.383899705E0,2.830006204E0
1.336961583E0,2.970511267E0,6.860313007E-1,7.805167508E-1,3.147027570E0
1.346995583E0,2.387612278E0,9.884595269E-1,3.059000105E-1,2.602175906E0
1.357029583E0,8.720418287E-1,8.023613638E-1,5.861710900E-1,1.322057962E0
1.367064583E0,1.122489989E-1,2.152623206E-1,-1.072695100E-1,2.654137378E-1
1.377098583E0,-7.812092073E-2,-4.396419123E-1,-7.753337789E-1,8.947236210E-1
1.387133583E0,-4.074269700E-1,-5.112615332E-1,-5.565198594E-1,8.585449581E-1
1.397167583E0,-8.901466356E-1,-9.786806434E-2,2.210265058E-1,9.223838177E-1
1.407201583E0,-6.418821913E-1,2.175418577E-1,8.144662696E-1,1.059571853E0
1.417236792E0,1.513293032E-1,5.094930428E-1,1.043052641E0,1.170659015E0
1.427270792E0,7.877222747E-1,9.505301008E-1,2.016612293E0,2.364474359E0
1.437305792E0,1.335015813E0,1.081652450E0,2.907665977E0,3.377389625E0
