"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.316508583E0,4.958823328E-1,-1.290164745E-1,-1.581730306E-2,5.126350805E-1
1.326543583E0,7.604969077E-1,-3.452099642E-1,-1.114143088E0,1.392422453E0
1.336578583E0,7.749060550E-1,-6.466333464E-1,-1.019757333E0,1.434754020E0
1.346612583E0,2.824713502E-1,-4.066177154E-1,-3.940210587E-1,6.327563708E-1
1.356647583E0,-1.444068212E-1,-5.554767162E-2,-3.854426086E-2,1.594507255E-1
1.366682583E0,-3.230724788E-1,1.572596955E-1,-1.190843940E-2,3.595111255E-1
1.376717583E0,-2.851173615E-1,1.990561777E-1,-3.048562825E-1,4.624420231E-1
1.386751583E0,-2.200357682E-1,3.266798455E-1,1.271769404E-2,3.940776579E-1
1.396786583E0,-3.283329630E-1,4.012183964E-2,3.988502741E-1,5.181639101E-1
1.406821583E0,-6.033260533E-1,-8.237352759E-2,2.783069998E-1,6.695091566E-1
1.416856583E0,-2.892688115E-1,-5.678231120E-3,4.002161837E-1,4.938437823E-1
1.426890583E0,7.649159409E-2,-1.819334838E-1,5.764559412E-1,6.093046928E-1
1.436925583E0,3.256387487E-3,-2.784432399E-1,-1.026946485E-2,2.786515814E-1
1.446960583E0,-6.534226947E-3,-2.662830779E-1,-1.257792220E0,1.285686837E0
1.456995583E0,-1.494127321E-1,-3.517845735E-1,-7.485213715E-1,8.404527317E-1
1.467030583E0,-2.457382279E-1,-1.036331266E-2,2.888109380E-1,3.793500136E-1
1.477064583E0,1.219013632E-1,-1.491007832E-1,4.767205685E-1,5.141531740E-1
1.487099583E0,6.488202781E-1,-1.535581157E-1,7.215838337E-1,9.824617434E-1
1.497134583E0,9.568421701E-1,-1.993713427E-1,1.825705379E-1,9.942976778E-1
1.507169583E0,6.481477021E-1,-2.727354804E-1,-2.669955611E-1,7.521746577E-1
1.517203583E0,3.946256608E-1,-1.492428705E-1,-3.296484768E-2,4.231897065E-1
1.527238583E0,1.170216425E-1,-7.237420410E-2,-6.981055087E-1,7.115359383E-1
1.537273583E0,-4.266794392E-1,-5.537210897E-1,-8.332481110E-1,1.087641854E0
1.547308583E0,-5.413375640E-1,-5.668603680E-1,5.012104619E-1,9.303703360E-1
1.557342583E0,-1.017416254E-1,4.957971096E-1,9.313620508E-2,5.146265490E-1
1.567377583E0,8.287336951E-1,6.784699738E-1,1.339450926E-1,1.079380531E0
1.577412583E0,2.636353856E-1,5.198350132E-2,3.668624961E-1,4.547460742E-1
1.587447583E0,-4.738968750E-1,-3.133522868E-1,4.560828209E-2,5.699544010E-1
1.597481583E0,-4.588514044E-1,2.655074447E-2,-5.066594821E-1,6.840711836E-1
1.607516583E0,5.653131947E-2,1.604098830E-1,-2.283934128E-1,2.847642387E-1
1.617551583E0,1.598173407E-1,-2.727547762E-1,1.043831490E0,1.090651608E0
1.627586583E0,-3.987764530E-1,-1.490475735E-1,6.957046419E-1,8.156241705E-1
1.637621583E0,-4.077938828E-1,-2.842857778E-1,-9.452895337E-1,1.068029287E0
1.647655583E0,-4.164271505E-1,-3.029152992E-1,-1.635372663E0,1.714529963E0
1.657690583E0,-4.338731955E-1,-4.486977875E-2,-7.273456800E-1,8.481102434E-1
1.667725583E0,-2.953026630E-1,2.749015814E-1,-4.749050081E-1,6.231446934E-1
1.677760583E0,2.967502874E-1,1.556119502E-1,3.778447366E-1,5.050172839E-1
1.687794583E0,7.764204839E-1,-1.494407988E-1,1.079432262E0,1.338034128E0
1.697829583E0,6.572526209E-1,2.161130905E-3,1.232604754E-1,6.687143059E-1
1.707864583E0,2.334692346E-1,9.520992011E-2,9.240588784E-2,2.685361437E-1
1.717899583E0,-1.686918792E-1,2.957395962E-1,8.194288015E-1,8.873457160E-1
1.727933583E0,-3.745191327E-1,5.930716816E-1,2.308141601E-1,7.384265547E-1
1.737968583E0,-5.469852434E-1,3.215854588E-1,-5.552399039E-2,6.369403248E-1
1.748003583E0,-6.863118209E-1,2.223450530E-1,3.967961472E-1,8.233519421E-1
1.758038583E0,-5.444857049E-1,2.439516842E-2,4.034666508E-1,6.781188284E-1
1.768073583E0,-4.712329566E-2,-3.669557592E-1,-8.820817173E-2,3.803390800E-1
1.778107583E0,2.963864444E-1,-3.481859046E-1,1.566030532E-1,4.833248027E-1
1.788142583E0,2.315960790E-1,1.146349552E-1,5.954722559E-1,6.491264317E-1
1.798177583E0,2.031581457E-1,2.005828857E-1,1.462973356E-1,3.207953189E-1
1.808212583E0,-2.552678007E-1,9.417730182E-2,3.018268400E-1,4.063624683E-1
1.818246583E0,-4.835675119E-1,1.820793718E-1,2.937559283E-1,5.943761280E-1
1.828281583E0,-3.929583272E-1,6.457372606E-3,-1.979124624E-1,4.400310073E-1
1.838316583E0,-9.111037874E-1,-5.222499132E-1,-6.901562190E-1,1.256650584E0
1.848351583E0,-1.224322465E0,-8.574716637E-1,-7.250161493E-1,1.661286119E0
1.858385583E0,-9.154221024E-1,-5.240011543E-1,-7.369392067E-1,1.286722281E0
1.868420583E0,-3.943137118E-1,-1.651635231E-1,-5.973638302E-1,7.345786808E-1
1.878455583E0,2.104807600E-2,-2.535183138E-1,-1.750399089E-1,3.087936635E-1
1.888490583E0,6.307564017E-1,1.459891874E-1,5.080411792E-2,6.494209263E-1
1.898524583E0,5.162402911E-1,5.398588032E-3,-1.469668418E-1,5.367796900E-1
1.908559583E0,7.639369708E-1,1.271749524E0,-5.499177682E-1,1.582199766E0
1.918594583E0,7.246099140E-1,1.352828478E0,8.007177114E-2,1.536754992E0
1.928629583E0,-1.623359558E-1,-3.893881635E-1,4.321244395E-1,6.039102877E-1
1.938664583E0,-4.269283113E-1,-3.505972964E-1,-2.124550724E-1,5.918812423E-1
1.948698583E0,-7.218311709E-1,-3.396941395E-1,4.442363620E-2,7.990030082E-1
1.958733583E0,-6.605481116E-1,-6.164884646E-1,4.772327846E-1,1.021828247E0
1.968768583E0,-2.258112824E-1,-5.090913391E-1,7.484231383E-1,9.328997378E-1
1.978803583E0,4.974596192E-1,-4.039075309E-1,8.554733777E-1,1.068850816E0
1.988837583E0,4.476593220E-1,3.563877940E-4,6.013978243E-1,7.497188397E-1
1.998872583E0,2.339791118E-1,1.838715434E-2,4.539672983E-1,5.110485496E-1
2.008907583E0,2.834754999E-1,-5.099568732E-1,5.387414002E-1,7.941389475E-1
2.018942583E0,-4.145425929E-1,-1.324718866E-1,1.849620491E-1,4.728692438E-1
2.028976583E0,-7.654734729E-1,4.460796967E-2,1.039091152E-1,7.737807266E-1
