"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.318691792E0,-2.464143853E-1,6.918539581E-1,2.625376439E-1,7.799409997E-1
1.328725792E0,-1.208202861E-1,7.606005496E-1,2.618143433E-1,8.134233141E-1
1.338759792E0,-5.177270919E-3,7.275158340E-1,2.101506847E-1,7.572776262E-1
1.348793792E0,5.898583442E-2,7.174288023E-1,3.181832564E-1,7.870349418E-1
1.358828792E0,1.898096833E-1,6.978745437E-1,5.852741271E-1,9.303775569E-1
1.368862792E0,3.629897390E-1,4.246762562E-1,7.987103623E-1,9.747049380E-1
1.378896792E0,3.623753428E-1,3.288085243E-1,9.802073514E-1,1.095553461E0
1.388930792E0,2.631159335E-1,4.753640145E-1,9.990529275E-1,1.137236867E0
1.398964792E0,1.066742635E-1,5.594241714E-1,6.278921431E-1,8.476929547E-1
1.408998792E0,-4.593996540E-2,6.047819003E-1,2.249143195E-1,6.468833577E-1
1.419033792E0,-6.287978768E-2,6.837225276E-1,-1.849398297E-1,7.110788304E-1
1.429067792E0,-2.138301913E-1,5.672559321E-1,-5.953558964E-1,8.496771661E-1
1.439101792E0,-3.156407408E-2,9.867059469E-2,-6.983288723E-1,7.059712395E-1
1.449135792E0,3.857126769E-1,-1.361103165E-1,-5.009397358E-1,6.467154755E-1
1.459169792E0,3.148482969E-1,-3.838957277E-1,-3.571245432E-1,6.115908102E-1
1.469203792E0,2.852287144E-1,-4.293578294E-1,-3.031734538E-1,5.980114617E-1
1.479238792E0,1.601355024E-1,-2.915895349E-1,-3.841012573E-1,5.081354267E-1
1.489272792E0,2.949204013E-2,-1.786426708E-1,-5.488477278E-1,5.779418764E-1
1.499306792E0,-3.498264872E-2,-4.810475081E-2,-3.452447551E-1,3.503309774E-1
1.509340792E0,1.194067948E-1,7.098841399E-2,-2.613693702E-1,2.959920358E-1
1.519374792E0,-5.270460919E-2,2.955770436E-1,-2.278917217E-1,3.769326218E-1
1.529408792E0,-2.746264699E-1,5.044463110E-1,-5.165664196E-2,5.766751142E-1
1.539442792E0,-8.196480721E-3,5.708019760E-1,1.457512057E-1,5.891735670E-1
1.549477792E0,3.491833665E-1,8.363775408E-1,6.224203187E-1,1.099483273E0
1.559511792E0,3.348612696E-1,1.262140502E0,7.219937235E-1,1.492114491E0
1.569545792E0,3.680644644E-1,1.292008372E0,-2.313216984E-1,1.363182604E0
1.579579792E0,1.558083435E-1,9.469635916E-1,-7.975859427E-1,1.247862020E0
1.589613792E0,-5.540222213E-2,6.290153933E-1,-9.244067878E-1,1.119489920E0
1.599647792E0,1.301927150E-1,2.886249965E-1,-9.952463901E-1,1.044399305E0
1.609682792E0,5.508033291E-2,7.691544414E-2,-9.078422105E-1,9.127580774E-1
1.619716792E0,-4.823426664E-2,-1.010153282E-1,-8.019023573E-1,8.096777332E-1
1.629750792E0,-2.150985986E-1,-1.997698304E-1,-7.054858643E-1,7.641241371E-1
1.639784792E0,-9.257706508E-2,-2.122322935E-1,-5.602772802E-1,6.062373216E-1
1.649818792E0,2.898274764E-2,-2.595032313E-1,-1.325990635E-1,2.928556614E-1
1.659852792E0,2.472041249E-1,-6.122347614E-1,2.600695342E-1,7.096319081E-1
1.669887792E0,7.631369255E-2,-8.165332603E-1,3.883211929E-1,9.073828816E-1
1.679921792E0,-3.415922188E-1,-8.238335091E-1,4.837419051E-1,1.014590127E0
1.689955792E0,-4.968003456E-1,-6.867715582E-1,1.159675941E0,1.436424048E0
1.699989792E0,1.392616734E-2,-3.086157498E-1,8.063094038E-1,8.634653865E-1
1.710023792E0,-5.843515827E-1,-3.219207966E-1,2.660044581E-1,7.182326526E-1
1.720057792E0,-7.871916398E-1,-2.594196162E-1,7.378718376E-2,8.321140328E-1
1.730091792E0,-5.667606729E-1,-2.423381451E-1,-5.266996443E-2,6.186433238E-1
1.740126792E0,-7.897076967E-1,-3.661389032E-1,-5.765231842E-1,1.044066533E0
1.750160792E0,-7.155468028E-1,-5.767942026E-1,-1.010501191E0,1.365947084E0
1.760194792E0,-3.639466359E-1,-4.655015159E-1,-9.633960217E-1,1.130168443E0
1.770228792E0,2.376096480E-2,-1.591574094E-1,-6.769590533E-1,6.958226960E-1
1.780262792E0,2.409869266E-1,-2.263957116E-1,-3.213167793E-1,4.610576858E-1
1.790296792E0,4.804834711E-1,-4.569447005E-1,1.323961651E-1,6.761594263E-1
1.800331792E0,7.376339290E-1,-4.948785120E-1,5.251542252E-1,1.031889294E0
1.810365792E0,7.207937287E-1,-3.415311885E-1,7.814903122E-1,1.116653151E0
1.820399792E0,3.158856661E-1,-1.066336253E-1,1.000428777E0,1.054519901E0
1.830433792E0,3.525934627E-1,-1.404033422E-1,8.190838158E-1,9.027366979E-1
1.840467792E0,4.471807274E-1,-4.882775903E-1,9.013243192E-1,1.118378798E0
1.850501792E0,1.610699605E-1,-8.205462044E-1,1.336812077E0,1.576802504E0
1.860536792E0,-2.395392291E-1,-1.121775459E0,1.428164881E0,1.831778958E0
1.870570792E0,-7.715575008E-1,-1.239799168E0,9.620400524E-1,1.748692087E0
1.880604792E0,-1.074738995E0,-1.188419684E0,2.411409277E-1,1.620356195E0
1.890638792E0,-6.906912392E-1,-8.343199056E-1,-4.223765463E-1,1.162560123E0
1.900672792E0,5.678790260E-1,-4.073883784E-1,-8.804018122E-1,1.124081505E0
1.910706792E0,1.829909820E0,-6.438427627E-2,-7.211523092E-1,1.967936975E0
1.920740792E0,2.419390726E0,-3.232311577E-2,1.422364444E-1,2.423783711E0
1.930775792E0,2.538893196E0,-5.252352092E-1,1.060221235E0,2.801056899E0
1.940809792E0,2.082952462E0,3.168290412E-1,1.514356349E0,2.594676618E0
1.950843792E0,1.138710896E0,7.177240866E-1,1.737814711E0,2.198133376E0
1.960877792E0,2.822385214E-2,4.837863439E-1,1.611993155E0,1.683261045E0
1.970911792E0,-9.271280088E-1,3.089078182E-1,1.057553735E0,1.439934126E0
1.980945792E0,-1.347759234E0,8.681711912E-2,3.700451356E-1,1.400330521E0
1.990980792E0,-1.672978445E0,6.527246833E-2,-2.242320079E0,2.798413249E0
2.001014792E0,-2.431059722E0,1.131912192E0,-1.128822523E1,1.160238361E1
2.011048792E0,6.480301731E-1,8.612229449E-1,2.116201485E0,2.374859320E0
2.021082792E0,9.204434719E-2,3.223692781E-1,1.635657422E0,1.669661437E0
2.031116792E0,-2.235922641E-1,2.396703529E-1,1.244569327E0,1.287007454E0
2.041150792E0,-3.148534863E-1,7.974953109E-1,5.798186749E-1,1.035046465E0
2.051185792E0,-1.229100810E-1,1.316383660E0,-8.474369645E-3,1.322136393E0
2.061219792E0,-6.433395367E-1,1.434426665E0,-4.070984150E0,4.363986430E0
2.071253792E0,-6.574037714E-1,3.941520363E-1,-7.627564180E-1,1.081356971E0
2.081287792E0,-7.952607244E-1,-9.420975387E-2,-6.189441490E-1,1.012129911E0
2.091321792E0,-6.802786638E-1,4.756838572E-1,4.799154872E-1,9.588394377E-1
2.101355792E0,2.185685191E-1,7.109670442E-1,2.536680025E-1,7.858713578E-1
2.111390792E0,4.467380932E-1,6.380370623E-1,4.985692745E-1,9.247905375E-1
2.121424792E0,3.993257258E-1,1.357793641E-1,6.210544091E-1,7.507367382E-1
2.131458792E0,3.672948246E-1,-4.725134969E-3,7.974672443E-1,8.779987590E-1
2.141492792E0,2.332321300E-1,-2.055652982E-1,9.958065534E-1,1.043208996E0
2.151526792E0,-9.189301394E-1,-4.781285781E-1,-2.698005289E0,2.890029771E0
2.161560792E0,1.989408414E-1,-9.647554994E-2,-1.313119744E0,1.331603714E0
2.171595792E0,-2.651019403E-1,-4.130484831E-1,5.322141534E-1,7.239751331E-1
2.181629792E0,3.281375563E-1,-3.100468558E-1,4.787056983E-2,4.539767616E-1
2.191663792E0,-1.377026595E0,4.178192264E-1,5.173148632E-1,1.529179459E0
2.201697042E0,-1.070993926E0,4.833349389E-1,-9.882963896E-1,1.535373051E0
2.211731042E0,-7.803088823E-1,1.935486853E-1,-7.323403716E-1,1.087504237E0
2.221765042E0,-8.289522348E-1,-3.102456611E-1,-4.838687897E-1,1.008733455E0
2.231799042E0,-4.770674546E-1,-4.665423203E-1,-4.178478777E-1,7.873067647E-1
2.241834042E0,5.192382317E-1,-3.575809184E-1,-1.332879240E0,1.474462452E0
2.251868042E0,1.791946480E-1,-4.385774267E-1,-1.029263152E0,1.133068187E0
2.261902042E0,-1.527816785E-1,-5.120950538E-1,-7.780252522E-1,9.438786355E-1
2.271936042E0,-7.254905047E-1,-2.577271396E-1,1.964149904E-1,7.945681842E-1
2.281970042E0,-1.386967593E0,-5.871364653E-2,1.448534242E0,2.006334430E0
2.292004042E0,-4.505153945E-1,1.974648580E-1,7.833374476E-1,9.249724578E-1
