"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.313718833E0,-1.300083961E0,1.322970548E-1,-1.176232333E0,1.758193197E0
1.323753833E0,-8.379232523E-1,7.124335259E-2,1.431531708E0,1.660263239E0
1.333787833E0,-3.827830756E-1,-4.181707902E-1,1.374397395E0,1.486727242E0
1.343822833E0,-4.850278540E-1,-5.246535574E-1,1.386980018E0,1.560200931E0
1.353856833E0,-1.627940121E-1,-2.147378254E-1,8.374136674E-1,8.797021510E-1
1.363891833E0,-1.656274997E-2,-6.826872781E-2,2.687590814E-1,2.777883865E-1
1.373925833E0,5.074793348E-1,-2.119133279E-2,-4.623978138E-2,5.100220243E-1
1.383960833E0,1.152628731E-1,2.436944067E-2,-4.850288773E-1,4.991316573E-1
1.393994833E0,-1.665367417E-1,6.993430719E-2,2.469320101E-1,3.059423332E-1
1.404029833E0,-1.777716549E-1,-2.214779109E-2,7.521027911E-1,7.731441614E-1
1.414063833E0,-8.594800361E-2,-1.309333380E-1,3.408113962E-1,3.750773335E-1
1.424098833E0,1.756981592E0,5.582205221E-2,5.949892759E-2,1.758874793E0
1.434132833E0,1.025283464E0,2.279244661E-3,-1.646144988E0,1.939330992E0
1.444167833E0,1.035558557E0,2.180909112E-2,-2.410873087E0,2.623960023E0
1.454201833E0,1.341775340E0,-1.830821693E-2,-7.912434679E-1,1.557806945E0
1.464236833E0,2.463311721E-1,-4.453561038E-1,-1.883343138E0,1.950897865E0
1.474270833E0,-3.741764858E-2,-1.630025384E-1,-1.341234911E0,1.351621617E0
1.484305833E0,-3.375729889E-1,4.200208493E-1,-1.142057111E0,1.262801442E0
1.494339833E0,-7.045842236E-1,3.655816635E-1,-1.125083229E0,1.376917264E0
1.504374833E0,-6.275765397E-1,2.519193926E-1,-1.164089420E0,1.346261442E0
1.514408833E0,-3.998830386E-1,3.775124685E-1,-8.648043644E-1,1.024845694E0
1.524443833E0,-5.033501042E-1,3.210907844E-1,-9.247277999E-1,1.100718912E0
1.534477833E0,-1.269900488E-1,4.245522952E-1,-1.284896404E-1,4.613899777E-1
1.544512833E0,-6.265769581E-1,4.707257107E-2,1.954911304E-1,6.580511329E-1
1.554546833E0,-1.948758863E0,-9.434422521E-1,1.138027210E0,2.445986574E0
